지점명	address	distance	address2	num_review	지점명2
스타벅스 울산시청사거리DT점	달동 875-12	1.2001627534703143	울산광역시 남구 두왕로 277	25043	울산 태화사지 십이지상 사리탑
스타벅스 울산시청사거리DT점	달동 875-12	1.3772695374413495	울산광역시 남구 남산로 306	0	태화강동굴피아
스타벅스 울산정자비치DT점	산하동 398	0.5031729327291501	울산광역시 북구 동해안로 1650	36357	강동몽돌해변
스타벅스 울산정자비치DT점	산하동 398	0.7979845635974769	울산광역시 북구 화암길	31134	강동 화암 주상절리
스타벅스 울산정자비치DT점	산하동 398	1.0208764429636417	울산광역시 북구 산하중앙2로 87-33	0	울산안전체험관
스타벅스 울산중리사거리DT점	삼산동 1545-5	1.1754328984699725	울산광역시 중구 학성공원3길 54	25157	학성공원
스타벅스 울산중리사거리DT점	삼산동 1545-5	1.5951176250648167	울산광역시 중구 옥교동	2214	울산 문화의거리
스타벅스 울산중리사거리DT점	삼산동 1545-5	1.8408092136794647	울산광역시 중구 서원3길 65	24200	울산문화방송 방송직업 체험 교육 Play-M
스타벅스 울산호계DT점	울산광역시 북구 농소2동 546-2	0.570696535618527	울산광역시 북구 산업로	36349	정자.당사마을
스타벅스 울산호계DT점	울산광역시 북구 농소2동 546-2	2.190407150472024	울산광역시 북구 매곡산업로 35	1849	자동차부품기술연구소 모토웰
스타벅스 울산호계DT점	울산광역시 북구 농소2동 546-2	2.8572016827483164	울산광역시 북구 중산동	16618	중산동 고분군
스타벅스 원당DT점	주교동 620-1	0.7765257900328649	경기도 고양시 덕양구 고양대로 1445-46	2861	덕양서원(고양)
스타벅스 원당DT점	주교동 620-1	2.3659314770901365	경기도 고양시 덕양구 화중로104번길 13	0	화정 문화의거리
스타벅스 원당DT점	주교동 620-1	2.74715048543361	경기도 고양시 덕양구 서삼릉길 233-126	38302	고양 서삼릉(장경왕후) [유네스코 세계문화유산]
스타벅스 원주명륜DT점	명륜동 290-1	0.3404995226720111	강원도 원주시 향교길 37-1	25772	원주향교
스타벅스 원주명륜DT점	명륜동 290-1	1.1007466694001242	강원도 원주시 원일로 27	487	원동성당
스타벅스 원주명륜DT점	명륜동 290-1	1.2670746852408143	강원도 원주시 강변로 385	268	월운여울길
스타벅스 원주반곡DT점	반곡동 1141	0.12379686661036525	강원도 원주시 동부순환로 26	273	금대길
스타벅스 원주반곡DT점	반곡동 1141	1.103241326435572	강원도 원주시 토지길 1	33569	박경리문학공원
스타벅스 원주반곡DT점	반곡동 1141	2.589004205636666	강원도 원주시 강변로 385	268	월운여울길
스타벅스 을숙도강변DT점	하단동 1157-17	1.3525074697808668	부산광역시 사하구 낙동남로1233번길 1	379	낙동강문화관
스타벅스 을숙도강변DT점	하단동 1157-17	1.4148207604587255	부산광역시 사하구 하단동	26527	부산 에덴공원
스타벅스 을숙도강변DT점	하단동 1157-17	1.7203075047254888	부산광역시 사하구 낙동남로 1240	38639	낙동강하구에코센터
스타벅스 의왕청계DT점	경기 의왕시 청계동 829-4	0.8291695391606875	경기도 의왕시 백운로 497-3	23536	백운호수 음식마을
스타벅스 의왕청계DT점	경기 의왕시 청계동 829-4	0.9450765965326088	경기도 의왕시 백운로 485-4	57310	백운호수
스타벅스 의왕청계DT점	경기 의왕시 청계동 829-4	1.8764604493762767	경기 의왕시 학의동	0	백운호수 생태탐방로
스타벅스 의정부녹양DT점	가능동 93-1 92-2 (2필지)	1.795179166529389	경기도 의정부시 호국로1309번길 7	33726	의정부 부대찌개거리
스타벅스 의정부녹양DT점	가능동 93-1 92-2 (2필지)	3.161760607646777	경기도 양주시 부흥로1423번길 50	19171	양주향교
스타벅스 의정부녹양DT점	가능동 93-1 92-2 (2필지)	3.1700902976023237	경기도 양주시 어둔동	18731	양주 대모산성
스타벅스 의정부신곡DT점	경기 의정부시 신곡동 263-17	2.2923405974010023	경기도 의정부시 장곡로 22	0	아일랜드캐슬
스타벅스 의정부신곡DT점	경기 의정부시 신곡동 263-17	2.399497569008143	경기도 의정부시 호국로1309번길 7	33726	의정부 부대찌개거리
스타벅스 의정부신곡DT점	경기 의정부시 신곡동 263-17	2.7844425844463063	경기도 의정부시 동일로122번길 177	22821	석림사(경기)
스타벅스 의정부예술의전당DT점	의정부동 543-6	1.5330846364656388	경기도 의정부시 호국로1309번길 7	33726	의정부 부대찌개거리
스타벅스 의정부예술의전당DT점	의정부동 543-6	1.7636834278631508	경기도 의정부시 전좌로155번길 262	23634	회룡사(경기)
스타벅스 의정부예술의전당DT점	의정부동 543-6	2.801312447825152	경기도 의정부시 망월로28번길 356	21177	원효사(경기)
스타벅스 의정부용현DT점	경기 의정부시 용현동 189-3 4, 20, 21, 22(5필지)	1.4041930556312758	경기도 의정부시 고산로65번길 94	19789	미륵암
스타벅스 의정부용현DT점	경기 의정부시 용현동 189-3 4, 20, 21, 22(5필지)	2.490645994780514	경기도 의정부시 송산로939번길 98	54850	담다헌 체험교육관
스타벅스 의정부용현DT점	경기 의정부시 용현동 189-3 4, 20, 21, 22(5필지)	3.354638721463024	경기도 남양주시 별내면 순화궁로909번길 104	18650	내원암(경기)
스타벅스 의정부회룡역DT점	호원동 433-1	1.6985667808144094	경기도 의정부시 장곡로 22	0	아일랜드캐슬
스타벅스 의정부회룡역DT점	호원동 433-1	1.775609109285377	경기도 의정부시 전좌로155번길 262	23634	회룡사(경기)
스타벅스 의정부회룡역DT점	호원동 433-1	2.2284357668691026	경기도 의정부시 망월로28번길 356	21177	원효사(경기)
스타벅스 이천사음DT점	사음동 572-1	1.1737602133076803	경기도 이천시 신둔면 경충대로3150번길 19	58718	이천도예마을
스타벅스 이천사음DT점	사음동 572-1	1.4875862036342584	경기도 이천시 신둔면 경충대로 3194	23153	도예촌 쌀밥거리
스타벅스 이천사음DT점	사음동 572-1	1.5977338781599115	경기도 이천시 신둔면 경충대로 3217	32265	지순택요(고려도요)
스타벅스 이천증포DT점	경기 이천시 증포동 216-3 216-8, 216-10, 216-13, 217-5, 217-7	2.16455110712576	경기도 이천시 향교로 1	3232	이천향교
스타벅스 이천증포DT점	경기 이천시 증포동 216-3 216-8, 216-10, 216-13, 217-5, 217-7	2.3517958258976224	경기도 이천시 중리천로115번길 45	36898	스파플러스
스타벅스 이천증포DT점	경기 이천시 증포동 216-3 216-8, 216-10, 216-13, 217-5, 217-7	2.619489727299442	경기도 이천시 백사면 원적로568번길 205-26	21880	이천 신대리 백송
스타벅스 익산영등DT점	영등동 340-11	0.2925158791032004	전라북도 익산시 고봉로 279	538	문화공감 곳간(관광두레 주민사업체)
스타벅스 익산영등DT점	영등동 340-11	0.8785741883180663	전라북도 익산시 궁동로 57	16593	영등동 유적
스타벅스 익산영등DT점	영등동 340-11	2.010939523238197	전라북도 익산시 익산대로 501	25991	원불교중앙총부
스타벅스 인천간석DT점	간석동 617-6	1.831747043230364	인천광역시 미추홀구 경인로 263	27044	스파시스
스타벅스 인천간석DT점	간석동 617-6	1.9180229839958884	인천광역시 남동구 풀무로 48	40064	약사사(인천)
스타벅스 인천간석DT점	간석동 617-6	2.2818102360917134	인천광역시 미추홀구 염전로 372	19098	용화선원
스타벅스 인천갈산DT점	갈산동 32-2 34-1	0.8658381297639914	인천광역시 부평구 굴포로 141	21507	굴포천 생태하천
스타벅스 인천갈산DT점	갈산동 32-2 34-1	1.5517332512671145	인천광역시 부평구 신트리로 21	34890	신트리공원
스타벅스 인천갈산DT점	갈산동 32-2 34-1	2.0959804585513817	경기도 부천시 원미구 조마루로 15	44775	상동호수공원
스타벅스 인천강화DT점	갑곳리 203-10	0.4362242989296515	인천광역시 강화군 강화읍 강화대로	262135	강화도
스타벅스 인천강화DT점	갑곳리 203-10	0.5199141759772606	인천광역시 강화군 강화읍 강화대로 394	54616	고려궁지
스타벅스 인천강화DT점	갑곳리 203-10	0.6650969948929829	인천광역시 강화군 강화읍 남문안길20번길 8	0	소창체험관
스타벅스 인천당하DT점	당하동 1092-7	2.257347984203644	인천광역시 서구 거월로 61	46135	드림파크
스타벅스 인천당하DT점	당하동 1092-7	3.2779031722652685	경기도 김포시 승가로 125	22541	금정사(김포)
스타벅스 인천당하DT점	당하동 1092-7	3.7906831351458585	경기도 김포시 장릉로 79	37835	김포 장릉(인헌왕후) [유네스코 세계문화유산]
스타벅스 인천동춘DT점	동춘동 224-5	0.5197225078582657	인천광역시 연수구 청량로46번길 38	36249	흥륜사(인천)
스타벅스 인천동춘DT점	동춘동 224-5	1.1378044460748689	인천광역시 연수구 청룡로 80	18809	호불사
스타벅스 인천동춘DT점	동춘동 224-5	1.2787376535639652	인천광역시 연수구 국제항만대로 438	0	인천항크루즈터미널
스타벅스 인천서구청DT점	심곡동 248-5	2.196911982177967	인천광역시 서구 봉수대로 257	35998	해수워터피아
스타벅스 인천서구청DT점	심곡동 248-5	2.196911982177967	인천광역시 서구 봉수대로 196	25459	영창뮤직
스타벅스 인천서구청DT점	심곡동 248-5	2.4769708012315785	인천광역시 서구 도요지로 54	20481	인천 경서동 녹청자 요지
스타벅스 인천송도DT점	송도동 8-17 레인보우빌딩	1.1603422925379332	인천광역시 연수구 테크노파크로 196	1122	송도 센트럴파크
스타벅스 인천송도DT점	송도동 8-17 레인보우빌딩	2.5052580831354776	인천광역시 연수구 능허대로 192	22598	아암도해안공원
스타벅스 인천송도DT점	송도동 8-17 레인보우빌딩	3.096626651097759	인천광역시 연수구 옥련동	18644	능허대지
스타벅스 인천용현DT점	용현동 630-9	1.867682863586536	인천광역시 미추홀구 인하로 100	19845	대한민국 수준원점
스타벅스 인천용현DT점	용현동 630-9	2.0254510448765317	인천광역시 중구 큰무리로 23	21524	실미원농장
스타벅스 인천용현DT점	용현동 630-9	2.0254510448765317	인천광역시 중구 큰무리로 99	48031	실미해수욕장
스타벅스 인천학익DT점	인천광역시 남구 학익1동 매소홀로 368	1.339959209748928	인천광역시 미추홀구 인하로 100	19845	대한민국 수준원점
스타벅스 인천학익DT점	인천광역시 남구 학익1동 매소홀로 368	1.3694330482488561	인천광역시 미추홀구 경인남길30번길 45-1	20887	인하대후문먹거리타운
스타벅스 인천학익DT점	인천광역시 남구 학익1동 매소홀로 368	1.7195821897714332	인천광역시 연수구 비류대로232번길	18924	청학동외국인묘지
스타벅스 일산덕이DT점	덕이동 469 469-1	1.4401873444358348	경기도 고양시 일산서구 고양대로662번길 35	26938	고양 구 일산역사
스타벅스 일산덕이DT점	덕이동 469 469-1	1.5323295822764074	경기도 고양시 일산서구 대산로 213	0	일산 대화동 먹자골목
스타벅스 일산덕이DT점	덕이동 469 469-1	2.365574897675723	경기도 고양시 일산서구 송산로 464-52	50305	선인장다육식물연구소(구 선인장연구소)
스타벅스 일산애니골DT점	풍동 609	0.4399052727619212	경기도 고양시 일산동구 애니골길 15-46	29344	풍동 애니골
스타벅스 일산애니골DT점	풍동 609	1.443661461912152	경기도 고양시 일산동구 경의로	2953	한국지역난방공사 고양지사
스타벅스 일산애니골DT점	풍동 609	2.3660742051693755	경기도 고양시 일산서구 고양대로662번길 35	26938	고양 구 일산역사
스타벅스 일산풍동DT점	경기 고양시 일산동 풍동 879	1.415991029599424	경기도 고양시 일산동구 경의로	2953	한국지역난방공사 고양지사
스타벅스 일산풍동DT점	경기 고양시 일산동 풍동 879	1.4763492252977617	경기도 고양시 일산동구 애니골길 15-46	29344	풍동 애니골
스타벅스 일산풍동DT점	경기 고양시 일산동 풍동 879	2.3315856491410147	경기도 고양시 일산동구 장대들길 680	0	장항습지
스타벅스 전남광양DT점	전라남도 광양시 중동 1321-5	5.105623393041469	전라남도 광양시 구봉산전망대길 155	0	구봉산 전망대
스타벅스 전남광양DT점	전라남도 광양시 중동 1321-5	5.893795702685244	전라남도 광양시 명당길 160-16	32499	배알도 수변공원
스타벅스 전남광양DT점	전라남도 광양시 중동 1321-5	6.374637140495559	전라남도 광양시 진월면 망덕길 249	0	광양 윤동주 유고보존 정병욱 가옥
스타벅스 전북대병원DT점	전북 전주시 덕진구 금암동 1552-19	1.527667785755522	전라북도 전주시 덕진구 권삼득로 390	46209	덕진공원
스타벅스 전북대병원DT점	전북 전주시 덕진구 금암동 1552-19	1.5402720605617275	전라북도 전주시 덕진구 덕진동	26538	조경단
스타벅스 전북대병원DT점	전북 전주시 덕진구 금암동 1552-19	1.7569724134033171	전라북도 전주시 덕진구 소리로 68	35497	전주동물원
스타벅스 전북정읍DT점	수성동 449-1	0.19304549300352766	전라북도 정읍시 수성동	18152	성황산
스타벅스 전북정읍DT점	수성동 449-1	0.5432068494307022	전라북도 정읍시 중앙1길 147	3984	전설의 쌍화차 거리
스타벅스 전북정읍DT점	수성동 449-1	0.5631067259250516	전라북도 정읍시 충정로 214-3	17377	충무공원
스타벅스 전주덕진광장DT점	덕진동1가 1275-22	0.4177420674424291	전라북도 전주시 덕진구 덕진동	26538	조경단
스타벅스 전주덕진광장DT점	덕진동1가 1275-22	0.6000570283514784	전라북도 전주시 덕진구 권삼득로 390	46209	덕진공원
스타벅스 전주덕진광장DT점	덕진동1가 1275-22	1.9209397068831355	전라북도 전주시 완산구 평화7길 49-67	20129	학소암(전주)
스타벅스 전주백제대로DT점	중화산동2가 648	0.4203749949925081	전라북도 전주시 완산구	18855	다가공원
스타벅스 전주백제대로DT점	중화산동2가 648	0.6099750369670286	전라북도 전주시 완산구 중화산동	16807	화산서원비
스타벅스 전주백제대로DT점	중화산동2가 648	0.7709465409797345	전라북도 전주시 완산구 신촌3길 24	0	스파라쿠아 전주온천
스타벅스 전주송천DT점	송천동2가 487	0.9505863211382184	전라북도 전주시 덕진구 송천동 1가	19880	오송제
스타벅스 전주송천DT점	송천동2가 487	2.137330375438109	전라북도 전주시 덕진구 권삼득로 390	46209	덕진공원
스타벅스 전주송천DT점	송천동2가 487	2.300534720880478	전라북도 전주시 완산구 평화7길 49-67	20129	학소암(전주)
스타벅스 전주평화DT점	평화동2가 300-1	1.9252732444408482	전라북도 전주시 완산구 외칠봉1길 36	23121	정혜사(전주)
스타벅스 전주평화DT점	평화동2가 300-1	2.483745018887849	전라북도 전주시 완산구 서서학동	27645	완산칠봉(완산공원)
스타벅스 전주평화DT점	평화동2가 300-1	2.757467775200299	전라북도 전주시 완산구 남고산성1길 53-140	20705	불정사(전주)
스타벅스 전주효자DT점	효자동1가 410-6	1.0559939507566054	전라북도 전주시 완산구	18855	다가공원
스타벅스 전주효자DT점	효자동1가 410-6	1.34553781264391	전라북도 전주시 완산구 신촌3길 24	0	스파라쿠아 전주온천
스타벅스 전주효자DT점	효자동1가 410-6	1.7482730019565802	전라북도 전주시 완산구 중화산동	16807	화산서원비
스타벅스 제주도남DT점	도남동 377	0.8925911351964548	제주특별자치도 제주시 복지로1길 8	1998	KBS 제주
스타벅스 제주도남DT점	도남동 377	1.503706324020489	제주특별자치도 제주시 독짓골8길 26	21646	보덕사(제주)
스타벅스 제주도남DT점	도남동 377	1.929830596091592	제주특별자치도 제주시 연미길	3712	가새기오름
스타벅스 제주삼화DT점	제주 제주시 도련일동 2191-2	1.4978098098867119	제주특별자치도 제주시 선사로2길 13	17288	제주 삼양동 유적
스타벅스 제주삼화DT점	제주 제주시 도련일동 2191-2	1.6013186903964767	제주특별자치도 제주시 선반로	25322	별도봉(베리오름)
스타벅스 제주삼화DT점	제주 제주시 도련일동 2191-2	2.0211971389657735	제주특별자치도 제주시 서흘길	31029	삼양 검은모래해변
스타벅스 제주성산DT점	고성리 238	0.0	제주특별자치도 서귀포시 성산읍 고성리	386	광치기해변
스타벅스 제주성산DT점	고성리 238	0.7364036265122449	제주특별자치도 서귀포시 성산읍 신고로	20215	신양마을
스타벅스 제주성산DT점	고성리 238	1.5783924718587443	제주특별자치도 서귀포시 성산읍 섭지코지로 88	45084	신양 섭지코지해변
스타벅스 제주애월DT점	고내리 340	1.5930313942414709	제주특별자치도 제주시 애월읍 하가로	26169	연화못(하가못)
스타벅스 제주애월DT점	고내리 340	1.7688245753164566	제주특별자치도 제주시 애월읍 애월해안로	22152	구엄어촌체험마을
스타벅스 제주애월DT점	고내리 340	3.2737778222589826	제주특별자치도 제주시 애월읍 애원로 283	1945	제주샘주 공장
스타벅스 제주외도DT점	외도일동 401-1	1.9981099000333136	제주특별자치도 제주시 애월읍 하귀동남2길 40-16	20570	월영사(제주)
스타벅스 제주외도DT점	외도일동 401-1	3.541276802317391	제주특별자치도 제주시 애월읍 무수천길	25786	무수천
스타벅스 제주외도DT점	외도일동 401-1	3.5819444054749288	제주특별자치도 제주시 도리로	59162	이호테우해변
스타벅스 제주용담DT점	용담삼동 2572-4 화이트하우스	0.851116166215952	제주특별자치도 제주시 용담3동	3418	어영소공원
스타벅스 제주용담DT점	용담삼동 2572-4 화이트하우스	1.8736206021493875	제주특별자치도 제주시 서해안로 630	39014	용두암해수랜드
스타벅스 제주용담DT점	용담삼동 2572-4 화이트하우스	2.2753707148982727	제주특별자치도 제주시 도리로	59162	이호테우해변
스타벅스 제주중문DT점	제주 서귀포시 천제연로 95	0.21422813846428845	제주특별자치도 서귀포시 중문관광로 38	60127	중문관광단지
스타벅스 제주중문DT점	제주 서귀포시 천제연로 95	0.2845853177726584	제주특별자치도 서귀포시 중문관광로 93	56328	여미지식물원
스타벅스 제주중문DT점	제주 서귀포시 천제연로 95	0.3491344021906277	제주특별자치도 서귀포시 천제연로 132	110149	천제연폭포
스타벅스 제천DT점	중앙로2가 68-3	0.4538791096045427	충청북도 제천시 용두천로20길 18	9032	교동민화마을(관광두레 주민사업체)
스타벅스 제천DT점	중앙로2가 68-3	0.4958453724838184	충청북도 제천시 칠성로 117	16763	제천향교
스타벅스 제천DT점	중앙로2가 68-3	0.9245800955054616	충청북도 제천시 의병대로12길 14-1	4844	제천 엽연초수납 취급소
스타벅스 종암DT점	종암동 29-10	0.4275325172615692	서울특별시 성북구 안암로 145	22472	서울 고려대학교 본관
스타벅스 종암DT점	종암동 29-10	0.6845151496594669	서울특별시 동대문구 회기로 57	234633	홍릉수목원
스타벅스 종암DT점	종암동 29-10	0.7319522683073272	서울특별시 성북구 개운사길 73	23958	개운사(서울)
스타벅스 진주칠암DT점	주약동 109-3 9필지	0.5785563178204604	경상남도 진주시 남강로 751-51	0	선학산전망대
스타벅스 진주칠암DT점	주약동 109-3 9필지	0.5785563178204604	경상남도 진주시 남강로 626	44694	촉석루
스타벅스 진주칠암DT점	주약동 109-3 9필지	0.5785563178204604	경상남도 진주시 남강로 542	43196	진주 음악분수대
스타벅스 진해자은DT점	자은동 793-2	0.3908805880501432	경남 창원시 진해구 자은동	22930	시루봉
스타벅스 진해자은DT점	자은동 793-2	1.2287559486284108	경상남도 창원시 진해구	21353	망산도·유주암·유주비각
스타벅스 진해자은DT점	자은동 793-2	1.8123576387592948	경상남도 창원시 진해구 진해대로1137번길 89	0	진해보타닉뮤지엄
스타벅스 창원역DT점	팔용동 157-2	1.5773121385426645	경상남도 창원시 마산회원구 구암북4길 7-10	1725	구암서원(창원)
스타벅스 창원역DT점	팔용동 157-2	1.8288770848247355	경상남도 창원시 의창구 의안로59번길 6	2723	창원향교
스타벅스 창원역DT점	팔용동 157-2	1.9107017787446696	경상남도 창원시 마산회원구 3·15성역로 75	27637	국립 3·15 민주묘지
스타벅스 창원호계DT점	호계리 177-2	3.4227774677527414	경상남도 창원시 마산회원구 두곡길 54	1399	두곡서원(창원)
스타벅스 창원호계DT점	호계리 177-2	3.5483971224422364	경상남도 창원시 마산회원구 내서읍 원계증산길 57-11	1697	증산서원
스타벅스 창원호계DT점	호계리 177-2	4.0601149700457135	경상남도 창원시 마산회원구 내서읍 삼계로 63	1767	첨두서원
스타벅스 천안IC DT점	신부동 495-1	1.0472182279435815	충청남도 천안시 동남구 대흥로 323	23922	히흣 도예공방
스타벅스 천안IC DT점	신부동 495-1	1.0716296856207317	충청남도 천안시 동남구 향교1길 89	17933	천안향교
스타벅스 천안IC DT점	신부동 495-1	1.7339183095796706	충청남도 천안시 동남구 대흥로 239	356	천안역 (철도체험학습장)
스타벅스 천안두정역DT점	두정동 71-13	1.8420465648961108	충청남도 천안시 동남구 대흥로 323	23922	히흣 도예공방
스타벅스 천안두정역DT점	두정동 71-13	2.014702262834052	충청남도 천안시 동남구 단대로 119	9299	천호지(단대호수)
스타벅스 천안두정역DT점	두정동 71-13	2.5219446575877758	충청남도 천안시 동남구 대흥로 239	356	천안역 (철도체험학습장)
스타벅스 천안불당DT점	불당동 1844	0.5786451199385071	충청남도 천안시 서북구 공원로 159	0	에코힐링 황톳길
스타벅스 천안불당DT점	불당동 1844	3.6432173165797073	충청남도 천안시 동남구 대흥로 239	356	천안역 (철도체험학습장)
스타벅스 천안불당DT점	불당동 1844	4.1458550503116465	충청남도 천안시 동남구 대흥로 323	23922	히흣 도예공방
스타벅스 천안서부대로DT점	쌍용동 254	1.8861800432868507	충청남도 천안시 동남구 대흥로 239	356	천안역 (철도체험학습장)
스타벅스 천안서부대로DT점	쌍용동 254	1.8924250767451016	충청남도 천안시 서북구 공원로 159	0	에코힐링 황톳길
스타벅스 천안서부대로DT점	쌍용동 254	2.542582777402415	충청남도 천안시 동남구 대흥로 323	23922	히흣 도예공방
스타벅스 천안성정DT점	성정동 625-3	1.3332190966307749	충청남도 천안시 동남구 대흥로 323	23922	히흣 도예공방
스타벅스 천안성정DT점	성정동 625-3	1.7795727153018002	충청남도 천안시 동남구 대흥로 239	356	천안역 (철도체험학습장)
스타벅스 천안성정DT점	성정동 625-3	2.8129167417308842	충청남도 천안시 동남구 단대로 119	9299	천호지(단대호수)
스타벅스 청주봉명DT점	봉명동 1404 SK주유소	1.2355130866895223	충청북도 청주시 흥덕구 직지대로 713	31548	청주 흥덕사지
스타벅스 청주봉명DT점	봉명동 1404 SK주유소	2.019037226448952	충청북도 청주시 서원구 무심서로 565	28189	용화사(청주)
스타벅스 청주봉명DT점	봉명동 1404 SK주유소	2.551355276863203	충청북도 청주시 상당구 남사로 115	28374	청주 충청도병마절도사영문
스타벅스 청주비하DT점	비하동 671-11	0.9954588432715612	충청북도 청주시 흥덕구 부모산로 134	20567	연화사(청주)
스타벅스 청주비하DT점	비하동 671-11	1.446397334975395	충청북도 청주시 흥덕구 풍년로180번길 37-1	24277	충북도민안전체험관
스타벅스 청주비하DT점	비하동 671-11	2.4645389829419377	충청북도 청주시 흥덕구 평동로 147	3092	평동전통떡마을
스타벅스 청주사직DT점	충북 청주시 서원구 사직동 126-14	0.6448558983512697	충청북도 청주시 서원구 무심서로 565	28189	용화사(청주)
스타벅스 청주사직DT점	충북 청주시 서원구 사직동 126-14	0.6669435429470963	충청북도 청주시 상당구 남사로 115	28374	청주 충청도병마절도사영문
스타벅스 청주사직DT점	충북 청주시 서원구 사직동 126-14	0.7593668560185233	충청북도 청주시 상당구 상당로55번길 33	29945	청주 중앙공원
스타벅스 청주용담DT점	충북 청주시 상당구 용담동 324-36	0.2405972706030173	충청북도 청주시 상당구 탑동로 95-5	2066	가락공방
스타벅스 청주용담DT점	충북 청주시 상당구 용담동 324-36	0.7947762688769245	충청북도 청주시 상당구 대성로122번길 81	23006	청주향교
스타벅스 청주용담DT점	충북 청주시 상당구 용담동 324-36	0.8486010105044421	충청북도 청주시 상당구 탑동로32번길 17-6	22398	청주 탑동 양관
스타벅스 청주용암DT점	용암동 1693 행복을 만드는집	0.2582103279876828	충청북도 청주시 상당구 단재로 273	19436	청주 무농정
스타벅스 청주용암DT점	용암동 1693 행복을 만드는집	2.0782782166265648	충청북도 청주시 상당구 낭성면 갈산3길 15	1214	기암서원
스타벅스 청주용암DT점	용암동 1693 행복을 만드는집	2.3575400459901887	충청북도 청주시 상당구 탑동로32번길 17-6	22398	청주 탑동 양관
스타벅스 청주율량DT점	율량동 1068	1.2264286128970767	충청북도 청주시 청원구 상당로 314	9532	청주에듀피아
스타벅스 청주율량DT점	율량동 1068	1.7710709210529985	충청북도 청주시 상당구	40631	청주 상당산성
스타벅스 청주율량DT점	율량동 1068	1.8440015399632577	충청북도 청주시 청원구 충청대로272번길 230-14	18554	목은영당
스타벅스 춘천석사DT점	석사동 799-4	1.4043187721218178	강원도 춘천시 우석로 70	439	한송사 석조보살좌상
스타벅스 춘천석사DT점	석사동 799-4	1.5789189478862582	강원도 춘천시 신동면 솟발1길 44	22242	춘천김정은가옥
스타벅스 춘천석사DT점	석사동 799-4	1.8224379412616216	강원도 춘천시 신동면 솟발길 33-11	20162	춘천최재근가옥
스타벅스 춘천후평DT점	강원 춘천시 후평동 700-1	1.2776317867300484	강원도 춘천시 후석로441번길 12	23770	삼운사(춘천)
스타벅스 춘천후평DT점	강원 춘천시 후평동 700-1	1.480998310476047	강원도 춘천시 삭주로 21	21580	춘천향교
스타벅스 춘천후평DT점	강원 춘천시 후평동 700-1	1.5792088566225908	강원도 춘천시 한림대학길 1	518	혈거유지
스타벅스 충남보령DT점	궁촌동 133-1	2.284623914822602	충청남도 보령시	7247	보령 해수욕장 관광특구
스타벅스 충남보령DT점	궁촌동 133-1	2.7221664125749854	충청남도 보령시 절길 44	23709	왕대사(보령)
스타벅스 충남보령DT점	궁촌동 133-1	3.103198061194083	충청남도 보령시 동대동	24314	대천한내돌다리
스타벅스 충주시청DT점	금릉동 714	2.0102047043037032	충청북도 충주시 남한강로 30	23687	충주 라바랜드
스타벅스 충주시청DT점	금릉동 714	2.0318438507032948	충청북도 충주시 교동9길	18335	충주향교
스타벅스 충주시청DT점	금릉동 714	2.0868452079095063	충청북도 충주시 남한강로 24	3138	충주라이트월드
스타벅스 충주호암DT점	호암동 653-2 4	0.8301568571023773	충청북도 충주시 호암동	47739	호암지
스타벅스 충주호암DT점	호암동 653-2 4	1.2484818648989742	충청북도 충주시 사직산12길 55	21148	대원사(충주)
스타벅스 충주호암DT점	호암동 653-2 4	1.6138984374652732	충청북도 충주시 관아4길 15	0	성내동 관아골
스타벅스 평내DT점	평내동 246-2	0.5913458355996616	경기도 남양주시 의안로 121-20	0	현대태권도디펜스
스타벅스 평내DT점	평내동 246-2	0.8006954859013501	경기도 남양주시 경춘로1350번길 35	26865	리치플러스 스파
스타벅스 평내DT점	평내동 246-2	2.179240634528181	경기도 남양주시 진건읍 사릉로156번길 295	24200	봉인사(경기)
스타벅스 평촌역DT점	관양동 902 1필지	1.1723247833725543	경기도 안양시 동안구 관평로 149	22275	안양 중앙공원
스타벅스 평촌역DT점	관양동 902 1필지	1.7778804546871825	경기도 안양시 동안구 귀인로190번길 90-16	20062	평촌 먹거리촌
스타벅스 평촌역DT점	관양동 902 1필지	2.8609502053099383	경기도 과천시 교육원로 118	0	과천야생화자연학습장
스타벅스 평택서정DT점	서정동 813-2	1.7518526591219912	경기도 평택시 중앙시장로 32	32389	평택시 송탄 관광특구
스타벅스 평택서정DT점	서정동 813-2	3.869509727208312	경기도 평택시 서탄면 장등안길 38	18767	보국사(평택)
스타벅스 평택서정DT점	서정동 813-2	4.10994451598471	경기도 평택시 진위면 진위서로 264-15	36666	진위천유원지
스타벅스 평택안중DT점	현화리 649-4 649-8, 649-10, 652, 652-1	2.6571617028810204	경기도 평택시 포승읍	29911	서해대교
스타벅스 평택안중DT점	현화리 649-4 649-8, 649-10, 652, 652-1	2.762186627365803	경기도 평택시 안중읍 용성3길 120-10	18233	약사사(평택)
스타벅스 평택안중DT점	현화리 649-4 649-8, 649-10, 652, 652-1	6.421577541826081	경기도 평택시 오성면 청오로 33-58	0	평택농업생태원
스타벅스 포천DT점	선단동 557	2.872043938554844	경기도 포천시 가산면 오성길 29	17991	이항복선생묘
스타벅스 포천DT점	선단동 557	4.745279818620569	경기도 양주시 회암사길 281	7652	회암사(양주)
스타벅스 포천DT점	선단동 557	5.515708511477896	경기도 양주시 회암동	28335	양주 회암사지
